11,8;3,295273;-0,004138
11,9;3,294763;-0,006035
12;3,294069;-0,007828
12,1;3,293201;-0,00952
12,2;3,292168;-0,011112
12,3;3,290982;-0,012609
12,4;3,28965;-0,014013
12,5;3,288182;-0,015326
12,6;3,286587;-0,016552
12,7;3,284875;-0,017693
12,8;3,283052;-0,018751
12,9;3,281127;-0,019731
13;3,279108;-0,020633
13,1;3,277003;-0,021462
13,2;3,274818;-0,022219
13,3;3,272561;-0,022908
13,4;3,270239;-0,02353
13,5;3,267857;-0,024088
13,6;3,265423;-0,024585
13,7;3,262942;-0,025022
13,8;3,260421;-0,025404
13,9;3,257864;-0,025731
14;3,255276;-0,026006
14,1;3,252664;-0,026232
14,2;3,250031;-0,02641
14,3;3,247383;-0,026543
14,4;3,244724;-0,026633
14,5;3,242058;-0,026681
14,6;3,239389;-0,026691
14,7;3,236721;-0,026663
14,8;3,234058;-0,0266
14,9;3,231402;-0,026504
15;3,228758;-0,026377
15,1;3,226128;-0,026219
15,2;3,223515;-0,026034
15,3;3,220922;-0,025822
15,4;3,218352;-0,025585
15,5;3,215806;-0,025326
15,6;3,213287;-0,025044
15,7;3,210798;-0,024743
15,8;3,208339;-0,024423
15,9;3,205914;-0,024085
16;3,203523;-0,023732
16,1;3,201168;-0,023364
16,2;3,19885;-0,022982
16,3;3,196572;-0,022588
16,4;3,194333;-0,022184
16,5;3,192135;-0,021769
16,6;3,18998;-0,021345
16,7;3,187867;-0,020914
16,8;3,185797;-0,020475
16,9;3,183772;-0,020031
17;3,181791;-0,019582
17,1;3,179856;-0,019128
17,2;3,177966;-0,018672
17,3;3,176121;-0,018212
17,4;3,174323;-0,017751
17,5;3,172571;-0,01729
17,6;3,170865;-0,016827
17,7;3,169206;-0,016365
17,8;3,167592;-0,015904
17,9;3,166025;-0,015445
18;3,164503;-0,014987
18,1;3,163027;-0,014532
18,2;3,161597;-0,014081
18,3;3,160211;-0,013632
18,4;3,15887;-0,013188
18,5;3,157573;-0,012748
18,6;3,15632;-0,012313
18,7;3,15511;-0,011883
18,8;3,153943;-0,011459
18,9;3,152818;-0,01104
19;3,151735;-0,010627
19,1;3,150693;-0,010221
19,2;3,149691;-0,009821
19,3;3,148728;-0,009428
19,4;3,147805;-0,009042
19,5;3,14692;-0,008663
19,6;3,146072;-0,008292
19,7;3,145261;-0,007928
19,8;3,144486;-0,007571
19,9;3,143747;-0,007222
20;3,143041;-0,006881
20,1;3,14237;-0,006547
20,2;3,141732;-0,006222
20,3;3,141125;-0,005904
20,4;3,140551;-0,005595
20,5;3,140006;-0,005293
20,6;3,139492;-0,005
20,7;3,139006;-0,004714
20,8;3,138548;-0,004437
20,9;3,138118;-0,004167
21;3,137715;-0,003906
21,1;3,137337;-0,003652
21,2;3,136984;-0,003406
21,3;3,136656;-0,003168
21,4;3,13635;-0,002937
21,5;3,136068;-0,002715
21,6;3,135807;-0,002499
21,7;3,135568;-0,002292
21,8;3,135349;-0,002091
21,9;3,135149;-0,001898
22;3,134969;-0,001712
22,1;3,134806;-0,001534
22,2;3,134662;-0,001362
22,3;3,134534;-0,001197
22,4;3,134422;-0,001038
22,5;3,134326;-0,000887
22,6;3,134245;-0,000741
22,7;3,134177;-0,000602
22,8;3,134124;-0,00047
22,9;3,134083;-0,000343
23;3,134055;-0,000222
23,1;3,134039;-0,000107
23,2;3,134034;0,000002
23,3;3,134039;0,000106
23,4;3,134054;0,000204
23,5;3,13408;0,000297
23,6;3,134114;0,000385
23,7;3,134156;0,000468
23,8;3,134207;0,000546
23,9;3,134265;0,000619
24;3,134331;0,000688
24,1;3,134403;0,000752
24,2;3,134481;0,000812
24,3;3,134565;0,000868
24,4;3,134655;0,00092
24,5;3,134749;0,000968
24,6;3,134848;0,001012
24,7;3,134951;0,001053
24,8;3,135059;0,00109
24,9;3,135169;0,001124
25;3,135283;0,001154
25,1;3,1354;0,001182
25,2;3,135519;0,001206
25,3;3,135641;0,001228
25,4;3,135765;0,001246
25,5;3,13589;0,001262
25,6;3,136017;0,001276
25,7;3,136145;0,001287
25,8;3,136275;0,001296
25,9;3,136404;0,001302
26;3,136535;0,001306
26,1;3,136666;0,001309
26,2;3,136797;0,001309
26,3;3,136927;0,001308
26,4;3,137058;0,001305
26,5;3,137188;0,0013
26,6;3,137318;0,001294
26,7;3,137447;0,001286
26,8;3,137575;0,001277
26,9;3,137702;0,001267
27;3,137829;0,001255
27,1;3,137953;0,001242
27,2;3,138077;0,001228
27,3;3,138199;0,001214
27,4;3,13832;0,001198
27,5;3,138439;0,001181
27,6;3,138556;0,001164
27,7;3,138671;0,001146
27,8;3,138785;0,001127
27,9;3,138897;0,001108
28;3,139007;0,001088
28,1;3,139114;0,001068
28,2;3,13922;0,001047
28,3;3,139324;0,001026
28,4;3,139425;0,001004
28,5;3,139525;0,000982
28,6;3,139622;0,00096
28,7;3,139717;0,000938
28,8;3,139809;0,000916
28,9;3,1399;0,000893
29;3,139988;0,000871
29,1;3,140074;0,000848
29,2;3,140157;0,000825
29,3;3,140239;0,000803
29,4;3,140318;0,00078
29,5;3,140395;0,000757
29,6;3,140469;0,000735
29,7;3,140542;0,000713
29,8;3,140612;0,00069
29,9;3,14068;0,000669
30;3,140746;0,000647
30,1;3,140809;0,000625
30,2;3,140871;0,000604
30,3;3,14093;0,000583
30,4;3,140987;0,000562
30,5;3,141042;0,000541
30,6;3,141096;0,000521
30,7;3,141147;0,000501
30,8;3,141196;0,000482
30,9;3,141243;0,000462
31;3,141288;0,000443
31,1;3,141332;0,000425
31,2;3,141373;0,000407
31,3;3,141413;0,000389
31,4;3,141451;0,000371
31,5;3,141487;0,000354
31,6;3,141522;0,000337
31,7;3,141555;0,000321
31,8;3,141586;0,000305
31,9;3,141616;0,000289
32;3,141644;0,000274
32,1;3,141671;0,00026
32,2;3,141696;0,000245
32,3;3,14172;0,000231
32,4;3,141742;0,000218
32,5;3,141763;0,000204
32,6;3,141783;0,000191
32,7;3,141802;0,000179
32,8;3,141819;0,000167
32,9;3,141835;0,000155
33;3,14185;0,000144
33,1;3,141864;0,000133
33,2;3,141877;0,000123
33,3;3,141888;0,000112
33,4;3,141899;0,000103
33,5;3,141909;0,000093
33,6;3,141918;0,000084
33,7;3,141926;0,000075
33,8;3,141933;0,000067
33,9;3,141939;0,000059
34;3,141944;0,000051
34,1;3,141949;0,000043
34,2;3,141953;0,000036
34,3;3,141956;0,000029
34,4;3,141959;0,000023
34,5;3,141961;0,000017
34,6;3,141962;0,000011
34,7;3,141963;0,000005
34,8;3,141963;0
34,9;3,141963;-0,000005
35;3,141962;-0,00001
35,1;3,141961;-0,000015
35,2;3,14196;-0,000019
35,3;3,141957;-0,000023
35,4;3,141955;-0,000027
35,5;3,141952;-0,00003
35,6;3,141949;-0,000034
35,7;3,141945;-0,000037
35,8;3,141941;-0,00004
35,9;3,141937;-0,000043
36;3,141933;-0,000045
36,1;3,141928;-0,000048
36,2;3,141923;-0,00005
36,3;3,141918;-0,000052
36,4;3,141913;-0,000053
36,5;3,141908;-0,000055
36,6;3,141902;-0,000057
36,7;3,141896;-0,000058
36,8;3,141891;-0,000059
36,9;3,141885;-0,00006
37;3,141878;-0,000061
37,1;3,141872;-0,000062
37,2;3,141866;-0,000063
37,3;3,14186;-0,000063
37,4;3,141853;-0,000064
37,5;3,141847;-0,000064
37,6;3,141841;-0,000064
37,7;3,141834;-0,000064
37,8;3,141828;-0,000064
37,9;3,141821;-0,000064
38;3,141815;-0,000064
38,1;3,141809;-0,000064
38,2;3,141802;-0,000063
38,3;3,141796;-0,000063
38,4;3,14179;-0,000063
38,5;3,141783;-0,000062
38,6;3,141777;-0,000062
38,7;3,141771;-0,000061
38,8;3,141765;-0,00006
38,9;3,141759;-0,00006
39;3,141753;-0,000059
39,1;3,141747;-0,000058
39,2;3,141742;-0,000057
39,3;3,141736;-0,000056
39,4;3,14173;-0,000055
39,5;3,141725;-0,000054
39,6;3,141719;-0,000053
39,7;3,141714;-0,000052
39,8;3,141709;-0,000051
39,9;3,141704;-0,00005
40;3,141699;-0,000049
40,1;3,141694;-0,000048
40,2;3,141689;-0,000047
40,3;3,141685;-0,000046
40,4;3,14168;-0,000045
40,5;3,141676;-0,000044
40,6;3,141671;-0,000043
40,7;3,141667;-0,000042
40,8;3,141663;-0,00004
40,9;3,141659;-0,000039
41;3,141655;-0,000038
41,1;3,141651;-0,000037
41,2;3,141648;-0,000036
41,3;3,141644;-0,000035
41,4;3,141641;-0,000034
41,5;3,141637;-0,000033
41,6;3,141634;-0,000032
41,7;3,141631;-0,000031
41,8;3,141628;-0,00003
41,9;3,141625;-0,000029
42;3,141622;-0,000028
42,1;3,14162;-0,000027
42,2;3,141617;-0,000026
42,3;3,141615;-0,000025
42,4;3,141612;-0,000024
42,5;3,14161;-0,000023
42,6;3,141608;-0,000022
42,7;3,141605;-0,000021
42,8;3,141603;-0,00002
42,9;3,141601;-0,000019
43;3,1416;-0,000018
43,1;3,141598;-0,000017
43,2;3,141596;-0,000017
43,3;3,141594;-0,000016
43,4;3,141593;-0,000015
43,5;3,141592;-0,000014
43,6;3,14159;-0,000013
43,7;3,141589;-0,000013
43,8;3,141588;-0,000012
43,9;3,141586;-0,000011
44;3,141585;-0,000011
44,1;3,141584;-0,00001
44,2;3,141583;-0,000009
44,3;3,141582;-0,000009
44,4;3,141582;-0,000008
44,5;3,141581;-0,000008
44,6;3,14158;-0,000007
44,7;3,141579;-0,000007
44,8;3,141579;-0,000006
44,9;3,141578;-0,000006
45;3,141578;-0,000005
45,1;3,141577;-0,000005
45,2;3,141577;-0,000004
45,3;3,141576;-0,000004
45,4;3,141576;-0,000003
45,5;3,141576;-0,000003
45,6;3,141575;-0,000002
45,7;3,141575;-0,000002
45,8;3,141575;-0,000002
45,9;3,141575;-0,000001
46;3,141575;-0,000001
46,1;3,141575;-0,000001
46,2;3,141575;-0,000001
46,3;3,141574;0
46,4;3,141574;0
46,5;3,141574;0
46,6;3,141575;0
46,7;3,141575;0,000001
46,8;3,141575;0,000001
46,9;3,141575;0,000001
47;3,141575;0,000001
47,1;3,141575;0,000001
47,2;3,141575;0,000002
47,3;3,141575;0,000002
47,4;3,141576;0,000002
47,5;3,141576;0,000002
47,6;3,141576;0,000002
47,7;3,141576;0,000002
47,8;3,141576;0,000002
47,9;3,141577;0,000003
48;3,141577;0,000003
48,1;3,141577;0,000003
48,2;3,141577;0,000003
48,3;3,141578;0,000003
48,4;3,141578;0,000003
48,5;3,141578;0,000003
48,6;3,141579;0,000003
48,7;3,141579;0,000003
48,8;3,141579;0,000003
48,9;3,14158;0,000003
49;3,14158;0,000003
49,1;3,14158;0,000003
49,2;3,14158;0,000003
49,3;3,141581;0,000003
49,4;3,141581;0,000003
49,5;3,141581;0,000003
49,6;3,141582;0,000003
49,7;3,141582;0,000003
49,8;3,141582;0,000003
49,9;3,141583;0,000003
50;3,141583;0,000003
50,1;3,141583;0,000003
50,2;3,141584;0,000003
50,3;3,141584;0,000003
50,4;3,141584;0,000003
50,5;3,141584;0,000003
50,6;3,141585;0,000003
50,7;3,141585;0,000003
50,8;3,141585;0,000003
50,9;3,141586;0,000003
51;3,141586;0,000003
51,1;3,141586;0,000003
51,2;3,141586;0,000003
51,3;3,141587;0,000003
51,4;3,141587;0,000003
51,5;3,141587;0,000002
51,6;3,141587;0,000002
51,7;3,141588;0,000002
51,8;3,141588;0,000002
51,9;3,141588;0,000002
52;3,141588;0,000002
52,1;3,141589;0,000002
52,2;3,141589;0,000002
52,3;3,141589;0,000002
52,4;3,141589;0,000002
52,5;3,141589;0,000002
52,6;3,14159;0,000002
52,7;3,14159;0,000002
52,8;3,14159;0,000002
52,9;3,14159;0,000002
53;3,14159;0,000002
53,1;3,14159;0,000002
53,2;3,141591;0,000002
53,3;3,141591;0,000002
53,4;3,141591;0,000001
53,5;3,141591;0,000001
53,6;3,141591;0,000001
53,7;3,141591;0,000001
53,8;3,141591;0,000001
53,9;3,141592;0,000001
54;3,141592;0,000001
54,1;3,141592;0,000001
54,2;3,141592;0,000001
54,3;3,141592;0,000001
54,4;3,141592;0,000001
54,5;3,141592;0,000001
54,6;3,141592;0,000001
54,7;3,141592;0,000001
54,8;3,141592;0,000001
54,9;3,141593;0,000001
55;3,141593;0,000001
55,1;3,141593;0,000001
55,2;3,141593;0,000001
55,3;3,141593;0,000001
55,4;3,141593;0,000001
55,5;3,141593;0,000001
55,6;3,141593;0,000001
55,7;3,141593;0
55,8;3,141593;0
55,9;3,141593;0
56;3,141593;0
56,1;3,141593;0
56,2;3,141593;0
56,3;3,141593;0
56,4;3,141593;0
56,5;3,141593;0
56,6;3,141593;0
56,7;3,141593;0
56,8;3,141593;0
56,9;3,141593;0
57;3,141593;0
57,1;3,141593;0
57,2;3,141594;0
57,3;3,141594;0
57,4;3,141594;0
57,5;3,141594;0
57,6;3,141594;0
57,7;3,141594;0
57,8;3,141594;0
57,9;3,141594;0
58;3,141594;0
58,1;3,141594;0
58,2;3,141594;0
58,3;3,141594;0
58,4;3,141594;0
58,5;3,141594;0
58,6;3,141594;0
58,7;3,141594;0
58,8;3,141594;0
58,9;3,141594;0
59;3,141593;0
59,1;3,141593;0
59,2;3,141593;0
59,3;3,141593;0
59,4;3,141593;0
59,5;3,141593;0
59,6;3,141593;0
59,7;3,141593;0
59,8;3,141593;0
59,9;3,141593;0
60;3,141593;0
60,1;3,141593;0
60,2;3,141593;0
60,3;3,141593;0
60,4;3,141593;0
60,5;3,141593;0
60,6;3,141593;0
60,7;3,141593;0
60,8;3,141593;0
60,9;3,141593;0
61;3,141593;0
61,1;3,141593;0
61,2;3,141593;0
61,3;3,141593;0
61,4;3,141593;0
61,5;3,141593;0
61,6;3,141593;0
61,7;3,141593;0
61,8;3,141593;0
61,9;3,141593;0
62;3,141593;0
62,1;3,141593;0
62,2;3,141593;0
62,3;3,141593;0
62,4;3,141593;0
62,5;3,141593;0
62,6;3,141593;0
62,7;3,141593;0
62,8;3,141593;0
62,9;3,141593;0
63;3,141593;0
63,1;3,141593;0
63,2;3,141593;0
63,3;3,141593;0
63,4;3,141593;0
63,5;3,141593;0
63,6;3,141593;0
63,7;3,141593;0
63,8;3,141593;0
63,9;3,141593;0
64;3,141593;0
64,1;3,141593;0
64,2;3,141593;0
64,3;3,141593;0
64,4;3,141593;0
64,5;3,141593;0
64,6;3,141593;0
64,7;3,141593;0
64,8;3,141593;0
64,9;3,141593;0
65;3,141593;0
65,1;3,141593;0
65,2;3,141593;0
65,3;3,141593;0
65,4;3,141593;0
65,5;3,141593;0
65,6;3,141593;0
65,7;3,141593;0
65,8;3,141593;0
65,9;3,141593;0
66;3,141593;0
66,1;3,141593;0
66,2;3,141593;0
66,3;3,141593;0
66,4;3,141593;0
66,5;3,141593;0
66,6;3,141593;0
66,7;3,141593;0
66,8;3,141593;0
66,9;3,141593;0
67;3,141593;0
67,1;3,141593;0
67,2;3,141593;0
67,3;3,141593;0
67,4;3,141593;0
67,5;3,141593;0
67,6;3,141593;0
67,7;3,141593;0
67,8;3,141593;0
67,9;3,141593;0
68;3,141593;0
68,1;3,141593;0
68,2;3,141593;0
68,3;3,141593;0
68,4;3,141593;0
68,5;3,141593;0
68,6;3,141593;0
68,7;3,141593;0
68,8;3,141593;0
68,9;3,141593;0
69;3,141593;0
69,1;3,141593;0
69,2;3,141593;0
69,3;3,141593;0
69,4;3,141593;0
69,5;3,141593;0
69,6;3,141593;0
69,7;3,141593;0
69,8;3,141593;0
69,9;3,141593;0
70;3,141593;0
70,1;3,141593;0
70,2;3,141593;0
70,3;3,141593;0
70,4;3,141593;0
70,5;3,141593;0
70,6;3,141593;0
70,7;3,141593;0
70,8;3,141593;0
70,9;3,141593;0
71;3,141593;0
71,1;3,141593;0
71,2;3,141593;0
71,3;3,141593;0
71,4;3,141593;0
71,5;3,141593;0
71,6;3,141593;0
71,7;3,141593;0
71,8;3,141593;0
71,9;3,141593;0
72;3,141593;0
72,1;3,141593;0
72,2;3,141593;0
72,3;3,141593;0
72,4;3,141593;0
72,5;3,141593;0
72,6;3,141593;0
72,7;3,141593;0
72,8;3,141593;0
72,9;3,141593;0
73;3,141593;0
73,1;3,141593;0
73,2;3,141593;0
73,3;3,141593;0
73,4;3,141593;0
73,5;3,141593;0
73,6;3,141593;0
73,7;3,141593;0
73,8;3,141593;0
73,9;3,141593;0
74;3,141593;0
74,1;3,141593;0
74,2;3,141593;0
74,3;3,141593;0
74,4;3,141593;0
74,5;3,141593;0
74,6;3,141593;0
74,7;3,141593;0
74,8;3,141593;0
74,9;3,141593;0
75;3,141593;0
75,1;3,141593;0
75,2;3,141593;0
75,3;3,141593;0
75,4;3,141593;0
75,5;3,141593;0
75,6;3,141593;0
75,7;3,141593;0
75,8;3,141593;0
75,9;3,141593;0
76;3,141593;0
76,1;3,141593;0
76,2;3,141593;0
76,3;3,141593;0
76,4;3,141593;0
76,5;3,141593;0
76,6;3,141593;0
76,7;3,141593;0
76,8;3,141593;0
76,9;3,141593;0
77;3,141593;0
77,1;3,141593;0
77,2;3,141593;0
77,3;3,141593;0
77,4;3,141593;0
77,5;3,141593;0
77,6;3,141593;0
77,7;3,141593;0
77,8;3,141593;0
77,9;3,141593;0
78;3,141593;0
78,1;3,141593;0
78,2;3,141593;0
78,3;3,141593;0
78,4;3,141593;0
78,5;3,141593;0
78,6;3,141593;0
78,7;3,141593;0
78,8;3,141593;0
78,9;3,141593;0
79;3,141593;0
79,1;3,141593;0
79,2;3,141593;0
79,3;3,141593;0
79,4;3,141593;0
79,5;3,141593;0
79,6;3,141593;0
79,7;3,141593;0
79,8;3,141593;0
79,9;3,141593;0
80;3,141593;0
80,1;3,141593;0
80,2;3,141593;0
80,3;3,141593;0
80,4;3,141593;0
80,5;3,141593;0
80,6;3,141593;0
80,7;3,141593;0
80,8;3,141593;0
80,9;3,141593;0
81;3,141593;0
81,1;3,141593;0
81,2;3,141593;0
81,3;3,141593;0
81,4;3,141593;0
81,5;3,141593;0
81,6;3,141593;0
81,7;3,141593;0
81,8;3,141593;0
81,9;3,141593;0
82;3,141593;0
82,1;3,141593;0
82,2;3,141593;0
82,3;3,141593;0
82,4;3,141593;0
82,5;3,141593;0
82,6;3,141593;0
82,7;3,141593;0
82,8;3,141593;0
82,9;3,141593;0
83;3,141593;0
83,1;3,141593;0
83,2;3,141593;0
83,3;3,141593;0
83,4;3,141593;0
83,5;3,141593;0
83,6;3,141593;0
83,7;3,141593;0
83,8;3,141593;0
83,9;3,141593;0
84;3,141593;0
84,1;3,141593;0
84,2;3,141593;0
84,3;3,141593;0
84,4;3,141593;0
84,5;3,141593;0
84,6;3,141593;0
84,7;3,141593;0
84,8;3,141593;0
84,9;3,141593;0
85;3,141593;0
85,1;3,141593;0
85,2;3,141593;0
85,3;3,141593;0
85,4;3,141593;0
85,5;3,141593;0
85,6;3,141593;0
85,7;3,141593;0
85,8;3,141593;0
85,9;3,141593;0
86;3,141593;0
86,1;3,141593;0
86,2;3,141593;0
86,3;3,141593;0
86,4;3,141593;0
86,5;3,141593;0
86,6;3,141593;0
86,7;3,141593;0
86,8;3,141593;0
86,9;3,141593;0
87;3,141593;0
87,1;3,141593;0
87,2;3,141593;0
87,3;3,141593;0
87,4;3,141593;0
87,5;3,141593;0
87,6;3,141593;0
87,7;3,141593;0
87,8;3,141593;0
87,9;3,141593;0
88;3,141593;0
88,1;3,141593;0
88,2;3,141593;0
88,3;3,141593;0
88,4;3,141593;0
88,5;3,141593;0
88,6;3,141593;0
88,7;3,141593;0
88,8;3,141593;0
88,9;3,141593;0
89;3,141593;0
89,1;3,141593;0
89,2;3,141593;0
89,3;3,141593;0
89,4;3,141593;0
89,5;3,141593;0
89,6;3,141593;0
89,7;3,141593;0
89,8;3,141593;0
89,9;3,141593;0
90;3,141593;0
90,1;3,141593;0
90,2;3,141593;0
90,3;3,141593;0
90,4;3,141593;0
90,5;3,141593;0
90,6;3,141593;0
90,7;3,141593;0
90,8;3,141593;0
90,9;3,141593;0
91;3,141593;0
91,1;3,141593;0
91,2;3,141593;0
91,3;3,141593;0
91,4;3,141593;0
91,5;3,141593;0
91,6;3,141593;0
91,7;3,141593;0
91,8;3,141593;0
91,9;3,141593;0
92;3,141593;0
92,1;3,141593;0
92,2;3,141593;0
92,3;3,141593;0
92,4;3,141593;0
92,5;3,141593;0
92,6;3,141593;0
92,7;3,141593;0
92,8;3,141593;0
92,9;3,141593;0
93;3,141593;0
93,1;3,141593;0
93,2;3,141593;0
93,3;3,141593;0
93,4;3,141593;0
93,5;3,141593;0
93,6;3,141593;0
93,7;3,141593;0
93,8;3,141593;0
93,9;3,141593;0
94;3,141593;0
94,1;3,141593;0
94,2;3,141593;0
94,3;3,141593;0
94,4;3,141593;0
94,5;3,141593;0
94,6;3,141593;0
94,7;3,141593;0
94,8;3,141593;0
94,9;3,141593;0
95;3,141593;0
95,1;3,141593;0
95,2;3,141593;0
95,3;3,141593;0
95,4;3,141593;0
95,5;3,141593;0
95,6;3,141593;0
95,7;3,141593;0
95,8;3,141593;0
95,9;3,141593;0
96;3,141593;0
96,1;3,141593;0
96,2;3,141593;0
96,3;3,141593;0
96,4;3,141593;0
96,5;3,141593;0
96,6;3,141593;0
96,7;3,141593;0
96,8;3,141593;0
96,9;3,141593;0
97;3,141593;0
97,1;3,141593;0
97,2;3,141593;0
97,3;3,141593;0
97,4;3,141593;0
97,5;3,141593;0
97,6;3,141593;0
97,7;3,141593;0
97,8;3,141593;0
97,9;3,141593;0
98;3,141593;0
98,1;3,141593;0
98,2;3,141593;0
98,3;3,141593;0
98,4;3,141593;0
98,5;3,141593;0
98,6;3,141593;0
98,7;3,141593;0
98,8;3,141593;0
98,9;3,141593;0
99;3,141593;0
99,1;3,141593;0
99,2;3,141593;0
99,3;3,141593;0
99,4;3,141593;0
99,5;3,141593;0
99,6;3,141593;0
99,7;3,141593;0
99,8;3,141593;0
99,9;3,141593;0
100;3,141593;0
