-24.7885,-24.7885
-24.8255,-24.8255
-24.8639,-24.8639
-24.8994,-24.8994
-24.9118,-24.9118
-24.9121,-24.9121
-24.9116,-24.9116
-24.9109,-24.9109
-24.91,-24.91
-24.9089,-24.9089
-24.9074,-24.9074
-24.9047,-24.9047
-24.9002,-24.9002
-24.8936,-24.8936
-24.8864,-24.8864
-24.8809,-24.8809
-24.8763,-24.8763
-24.8709,-24.8709
-24.8634,-24.8634
-24.8534,-24.8534
-24.8423,-24.8423
-24.8326,-24.8326
-24.8244,-24.8244
-24.8157,-24.8157
-24.8047,-24.8047
-24.7905,-24.7905
-24.775,-24.775
-24.7613,-24.7613
-24.7495,-24.7495
-24.7371,-24.7371
-24.7221,-24.7221
-24.7038,-24.7038
-24.6847,-24.6847
-24.6677,-24.6677
-24.6524,-24.6524
-24.6361,-24.6361
-24.6165,-24.6165
-24.5936,-24.5936
-24.5707,-24.5707
-24.5504,-24.5504
-24.5315,-24.5315
-24.5107,-24.5107
-24.4863,-24.4863
-24.4594,-24.4594
-24.4334,-24.4334
-24.4101,-24.4101
-24.3873,-24.3873
-24.3618,-24.3618
-24.3322,-24.3322
-24.3011,-24.3011
-24.2722,-24.2722
-24.2458,-24.2458
-24.2186,-24.2186
-24.1877,-24.1877
-24.1534,-24.1534
-24.1191,-24.1191
-24.0878,-24.0878
-24.0579,-24.0579
-24.0256,-24.0256
-23.989,-23.989
-23.9501,-23.9501
-23.9133,-23.9133
-23.8794,-23.8794
-23.845,-23.845
-23.8069,-23.8069
-23.765,-23.765
-23.7231,-23.7231
-23.6843,-23.6843
-23.6471,-23.6471
-23.6073,-23.6073
-23.563,-23.563
-23.5165,-23.5165
-23.4724,-23.4724
-23.4314,-23.4314
-23.3894,-23.3894
-23.3432,-23.3432
-23.2934,-23.2934
-23.2443,-23.2443
-23.1988,-23.1988
-23.1541,-23.1541
-23.1061,-23.1061
-23.0533,-23.0533
-22.9995,-22.9995
-22.9491,-22.9491
-22.9011,-22.9011
-22.8508,-22.8508
-22.7957,-22.7957
-22.738,-22.738
-22.6829,-22.6829
-22.631,-22.631
-22.5782,-22.5782
-22.5207,-22.5207
-22.4593,-22.4593
-22.3995,-22.3995
-22.3436,-22.3436
-22.2879,-22.2879
-22.2278,-22.2278
-22.1633,-22.1633
-22.0993,-22.0993
-22.0393,-22.0393
-21.9805,-21.9805
-21.9177,-21.9177
-21.8499,-21.8499
-21.7817,-21.7817
-21.7177,-21.7177
-21.6556,-21.6556
-21.5898,-21.5898
-21.5188,-21.5188
-21.447,-21.447
-21.3792,-21.3792
-21.3137,-21.3137
-21.2448,-21.2448
-21.1703,-21.1703
-21.0947,-21.0947
-21.0235,-21.0235
-20.9545,-20.9545
-20.8821,-20.8821
-20.804,-20.804
-20.7252,-20.7252
-20.6507,-20.6507
-20.5784,-20.5784
-20.5022,-20.5022
-20.4203,-20.4203
-20.3381,-20.3381
-20.2608,-20.2608
-20.185,-20.185
-20.1046,-20.1046
-20.0188,-20.0188
-19.9339,-19.9339
-19.8541,-19.8541
-19.7746,-19.7746
-19.6895,-19.6895
-19.5998,-19.5998
-19.5127,-19.5127
-19.4304,-19.4304
-19.3466,-19.3466
-19.2565,-19.2565
-19.1635,-19.1635
-19.0749,-19.0749
-18.9898,-18.9898
-18.901,-18.901
-18.8058,-18.8058
-18.7104,-18.7104
-18.6207,-18.6207
-18.5319,-18.5319
-18.4371,-18.4371
-18.3376,-18.3376
-18.2414,-18.2414
-18.1501,-18.1501
-18.056,-18.056
-17.955,-17.955
-17.8529,-17.8529
-17.7568,-17.7568
-17.6621,-17.6621
-17.5612,-17.5612
-17.4553,-17.4553
-17.3534,-17.3534
-17.2564,-17.2564
-17.1556,-17.1556
-17.0476,-17.0476
-16.9403,-16.9403
-16.8396,-16.8396
-16.738,-16.738
-16.629,-16.629
-16.5175,-16.5175
-16.4123,-16.4123
-16.3093,-16.3093
-16.1993,-16.1993
-16.0844,-16.0844
-15.975,-15.975
-15.8697,-15.8697
-15.7584,-15.7584
-15.6409,-15.6409
-15.5275,-15.5275
-15.4197,-15.4197
-15.3068,-15.3068
-15.1867,-15.1867
-15.0701,-15.0701
-14.9597,-14.9597
-14.8445,-14.8445
-14.7218,-14.7218
-14.6026,-14.6026
-14.4898,-14.4898
-14.3718,-14.3718
-14.2464,-14.2464
-14.1254,-14.1254
-14.0102,-14.0102
-13.8887,-13.8887
-13.7606,-13.7606
-13.6387,-13.6387
-13.521,-13.521
-13.3953,-13.3953
-13.2651,-13.2651
-13.143,-13.143
-13.022,-13.022
-12.8916,-12.8916
-12.7607,-12.7607
-12.6386,-12.6386
-12.5127,-12.5127
-12.3781,-12.3781
-12.2487,-12.2487
-12.125,-12.125
-11.9927,-11.9927
-11.8564,-11.8564
-11.7295,-11.7295
-11.601,-11.601
-11.4627,-11.4627
-11.3293,-11.3293
-11.2021,-11.2021
-11.0655,-11.0655
-10.9263,-10.9263
-10.797,-10.797
-10.6632,-10.6632
-10.521,-10.521
-10.3877,-10.3877
-10.2555,-10.2555
-10.1127,-10.1127
-9.9748,-9.9748
-9.84306,-9.84306
-9.7007,-9.7007
-9.55945,-9.55945
-9.42711,-9.42711
-9.28509,-9.28509
-9.1415,-9.1415
-9.00827,-9.00827
-8.86632,-8.86632
-8.72164,-8.72164
-8.5877,-8.5877
-8.44494,-8.44494
-8.29994,-8.29994
-8.16559,-8.16559
-8.0216,-8.0216
-7.87776,-7.87776
-7.74292,-7.74292
-7.59702,-7.59702
-7.45579,-7.45579
-7.31961,-7.31961
-7.17249,-7.17249
-7.03554,-7.03554
-6.89616,-6.89616
-6.75013,-6.75013
-6.61654,-6.61654
-6.47325,-6.47325
-6.3336,-6.3336
-6.19873,-6.19873
-6.05427,-6.05427
-5.92261,-5.92261
-5.78262,-5.78262
-5.64611,-5.64611
-5.51367,-5.51367
-5.37384,-5.37384
-5.24658,-5.24658
-5.10911,-5.10911
-4.98252,-4.98252
-4.85073,-4.85073
-4.72288,-4.72288
-4.59642,-4.59642
-4.46787,-4.46787
-4.34723,-4.34723
-4.22227,-4.22227
-4.106,-4.106
-3.98469,-3.98469
-3.87334,-3.87334
-3.75916,-3.75916
-3.65102,-3.65102
-3.54248,-3.54248
-3.43829,-3.43829
-3.33869,-3.33869
-3.23563,-3.23563
-3.14324,-3.14324
-3.04545,-3.04545
-2.9604,-2.9604
-2.86981,-2.86981
-2.78863,-2.78863
-2.71162,-2.71162
-2.63101,-2.63101
-2.56153,-2.56153
-2.49196,-2.49196
-2.42277,-2.42277
-2.36246,-2.36246
-2.30205,-2.30205
-2.24189,-2.24189
-2.1896,-2.1896
-2.13927,-2.13927
-2.08767,-2.08767
-2.04097,-2.04097
-1.99859,-1.99859
-1.95773,-1.95773
-1.91704,-1.91704
-1.87775,-1.87775
-1.84246,-1.84246
-1.80994,-1.80994
-1.77903,-1.77903
-1.74874,-1.74874
-1.71855,-1.71855
-1.68964,-1.68964
-1.66197,-1.66197
-1.63618,-1.63618
-1.61158,-1.61158
-1.58829,-1.58829
-1.56558,-1.56558
-1.54339,-1.54339
-1.52067,-1.52067
-1.49734,-1.49734
-1.47176,-1.47176
-1.44512,-1.44512
-1.41356,-1.41356
-1.38284,-1.38284
-1.33694,-1.33694
-1.31349,-1.31349
-1.23852,-1.23852
-1.09206,-1.09206
-0.0177302,-0.0177302
3.2875,3.2875
6050.51,6050.51
20494.1,20494.1
34937.6,34937.6
49381.2,49381.2
63824.7,63824.7
78268.3,78268.3
92711.8,92711.8
107155,107155
121599,121599
136043,136043
150486,150486
164930,164930
179373,179373
193817,193817
208260,208260
222704,222704
237148,237148
251591,251591
266035,266035
280478,280478
294922,294922
309365,309365
323809,323809
338253,338253
352696,352696
367140,367140
381583,381583
396027,396027
410471,410471
424914,424914
439358,439358
453801,453801
468245,468245
482689,482689
497132,497132
511576,511576
526019,526019
540463,540463
554907,554907
569350,569350
583794,583794
598238,598238
612681,612681
627125,627125
641568,641568
656012,656012
670456,670456
684899,684899
699343,699343
713787,713787
726264,726264
738741,738741
751219,751219
763696,763696
776174,776174
788651,788651
801128,801128
813606,813606
826083,826083
838561,838561
851038,851038
863515,863515
875993,875993
888470,888470
900948,900948
913425,913425
925902,925902
938380,938380
950857,950857
963335,963335
975812,975812
988289,988289
1.00077e+06,1.00077e+06
1.01324e+06,1.01324e+06
1.02572e+06,1.02572e+06
1.0382e+06,1.0382e+06
1.05068e+06,1.05068e+06
1.06315e+06,1.06315e+06
1.07563e+06,1.07563e+06
1.08811e+06,1.08811e+06
1.10059e+06,1.10059e+06
1.11306e+06,1.11306e+06
1.12554e+06,1.12554e+06
1.13802e+06,1.13802e+06
1.1505e+06,1.1505e+06
1.16297e+06,1.16297e+06
1.17545e+06,1.17545e+06
1.18793e+06,1.18793e+06
1.20041e+06,1.20041e+06
1.21288e+06,1.21288e+06
1.22536e+06,1.22536e+06
1.23784e+06,1.23784e+06
1.25032e+06,1.25032e+06
1.26279e+06,1.26279e+06
1.27527e+06,1.27527e+06
1.28775e+06,1.28775e+06
1.30023e+06,1.30023e+06
1.3127e+06,1.3127e+06
1.32518e+06,1.32518e+06
1.33766e+06,1.33766e+06
1.35014e+06,1.35014e+06
1.36261e+06,1.36261e+06
1.37509e+06,1.37509e+06
1.38757e+06,1.38757e+06
1.40005e+06,1.40005e+06
1.41252e+06,1.41252e+06
1.425e+06,1.425e+06
1.43748e+06,1.43748e+06
1.44996e+06,1.44996e+06
1.46243e+06,1.46243e+06
1.47491e+06,1.47491e+06
1.48739e+06,1.48739e+06
1.49986e+06,1.49986e+06
1.51234e+06,1.51234e+06
1.52482e+06,1.52482e+06
1.5373e+06,1.5373e+06
1.54914e+06,1.54914e+06
1.56098e+06,1.56098e+06
1.57283e+06,1.57283e+06
1.58467e+06,1.58467e+06
1.59652e+06,1.59652e+06
1.60836e+06,1.60836e+06
1.6202e+06,1.6202e+06
1.63205e+06,1.63205e+06
1.64389e+06,1.64389e+06
1.65573e+06,1.65573e+06
1.66758e+06,1.66758e+06
1.67942e+06,1.67942e+06
1.69126e+06,1.69126e+06
1.70311e+06,1.70311e+06
1.71495e+06,1.71495e+06
1.7268e+06,1.7268e+06
1.73864e+06,1.73864e+06
1.75048e+06,1.75048e+06
1.76233e+06,1.76233e+06
1.77417e+06,1.77417e+06
1.78601e+06,1.78601e+06
1.79786e+06,1.79786e+06
1.8097e+06,1.8097e+06
1.82154e+06,1.82154e+06
1.83339e+06,1.83339e+06
1.84523e+06,1.84523e+06
1.85708e+06,1.85708e+06
1.86892e+06,1.86892e+06
1.88076e+06,1.88076e+06
1.89261e+06,1.89261e+06
1.90445e+06,1.90445e+06
1.91629e+06,1.91629e+06
1.92814e+06,1.92814e+06
1.93998e+06,1.93998e+06
1.95182e+06,1.95182e+06
1.96367e+06,1.96367e+06
1.97551e+06,1.97551e+06
1.98736e+06,1.98736e+06
1.9992e+06,1.9992e+06
2.01104e+06,2.01104e+06
2.02289e+06,2.02289e+06
2.03473e+06,2.03473e+06
2.04657e+06,2.04657e+06
2.05842e+06,2.05842e+06
2.07026e+06,2.07026e+06
2.0821e+06,2.0821e+06
2.09395e+06,2.09395e+06
2.10579e+06,2.10579e+06
2.11764e+06,2.11764e+06
2.12948e+06,2.12948e+06
2.14132e+06,2.14132e+06
2.15317e+06,2.15317e+06
2.16501e+06,2.16501e+06
2.17685e+06,2.17685e+06
2.1887e+06,2.1887e+06
2.20054e+06,2.20054e+06
2.21238e+06,2.21238e+06
2.22423e+06,2.22423e+06
2.23607e+06,2.23607e+06
2.24792e+06,2.24792e+06
2.25976e+06,2.25976e+06
2.2716e+06,2.2716e+06
2.28345e+06,2.28345e+06
2.29529e+06,2.29529e+06
2.30713e+06,2.30713e+06
2.31898e+06,2.31898e+06
2.33082e+06,2.33082e+06
2.34267e+06,2.34267e+06
2.35451e+06,2.35451e+06
2.36635e+06,2.36635e+06
2.3782e+06,2.3782e+06
2.39004e+06,2.39004e+06
2.40188e+06,2.40188e+06
2.41373e+06,2.41373e+06
2.42557e+06,2.42557e+06
2.43741e+06,2.43741e+06
2.44926e+06,2.44926e+06
2.4611e+06,2.4611e+06
2.47295e+06,2.47295e+06
2.48479e+06,2.48479e+06
2.49663e+06,2.49663e+06
2.50848e+06,2.50848e+06
2.52032e+06,2.52032e+06
2.53216e+06,2.53216e+06
2.54401e+06,2.54401e+06
2.55585e+06,2.55585e+06
2.5677e+06,2.5677e+06
2.57954e+06,2.57954e+06
2.59138e+06,2.59138e+06
2.60323e+06,2.60323e+06
2.61507e+06,2.61507e+06
2.62691e+06,2.62691e+06
2.63876e+06,2.63876e+06
2.6506e+06,2.6506e+06
2.66245e+06,2.66245e+06
2.67429e+06,2.67429e+06
2.68613e+06,2.68613e+06
2.69798e+06,2.69798e+06
2.70982e+06,2.70982e+06
2.72166e+06,2.72166e+06
2.73351e+06,2.73351e+06
2.74535e+06,2.74535e+06
2.7572e+06,2.7572e+06
2.76904e+06,2.76904e+06
2.78088e+06,2.78088e+06
2.79273e+06,2.79273e+06
2.80457e+06,2.80457e+06
2.81641e+06,2.81641e+06
2.82826e+06,2.82826e+06
2.8401e+06,2.8401e+06
2.85195e+06,2.85195e+06
2.86379e+06,2.86379e+06
2.87563e+06,2.87563e+06
2.88748e+06,2.88748e+06
2.89932e+06,2.89932e+06
2.91116e+06,2.91116e+06
2.92301e+06,2.92301e+06
2.93485e+06,2.93485e+06
2.9467e+06,2.9467e+06
2.95854e+06,2.95854e+06
2.97038e+06,2.97038e+06
2.98223e+06,2.98223e+06
2.99407e+06,2.99407e+06
3.00591e+06,3.00591e+06
3.01776e+06,3.01776e+06
3.0296e+06,3.0296e+06
3.04145e+06,3.04145e+06
3.05329e+06,3.05329e+06
3.06513e+06,3.06513e+06
3.07698e+06,3.07698e+06
3.08882e+06,3.08882e+06
3.10066e+06,3.10066e+06
3.11251e+06,3.11251e+06
3.12435e+06,3.12435e+06
3.1362e+06,3.1362e+06
3.14804e+06,3.14804e+06
3.15988e+06,3.15988e+06
3.17173e+06,3.17173e+06
3.18357e+06,3.18357e+06
3.19541e+06,3.19541e+06
3.20726e+06,3.20726e+06
3.2191e+06,3.2191e+06
3.23095e+06,3.23095e+06
3.24279e+06,3.24279e+06
3.25463e+06,3.25463e+06
3.26648e+06,3.26648e+06
3.27832e+06,3.27832e+06
3.29017e+06,3.29017e+06
3.30201e+06,3.30201e+06
3.31385e+06,3.31385e+06
3.3257e+06,3.3257e+06
3.33754e+06,3.33754e+06
3.34938e+06,3.34938e+06
3.36123e+06,3.36123e+06
3.37307e+06,3.37307e+06
3.38492e+06,3.38492e+06
3.39676e+06,3.39676e+06
3.4086e+06,3.4086e+06
3.42045e+06,3.42045e+06
3.43229e+06,3.43229e+06
3.44413e+06,3.44413e+06
3.45598e+06,3.45598e+06
3.46782e+06,3.46782e+06
3.47967e+06,3.47967e+06
3.49151e+06,3.49151e+06
3.50335e+06,3.50335e+06
3.5152e+06,3.5152e+06
3.52704e+06,3.52704e+06
3.53889e+06,3.53889e+06
3.55073e+06,3.55073e+06
3.56257e+06,3.56257e+06
3.57442e+06,3.57442e+06
3.58626e+06,3.58626e+06
3.5981e+06,3.5981e+06
3.60995e+06,3.60995e+06
3.62179e+06,3.62179e+06
3.63364e+06,3.63364e+06
3.64548e+06,3.64548e+06
3.65732e+06,3.65732e+06
3.66917e+06,3.66917e+06
3.68101e+06,3.68101e+06
3.69286e+06,3.69286e+06
3.7047e+06,3.7047e+06
3.71654e+06,3.71654e+06
3.72839e+06,3.72839e+06
3.74023e+06,3.74023e+06
3.75207e+06,3.75207e+06
3.76392e+06,3.76392e+06
3.77576e+06,3.77576e+06
3.78761e+06,3.78761e+06
3.79945e+06,3.79945e+06
3.81129e+06,3.81129e+06
3.82314e+06,3.82314e+06
3.83498e+06,3.83498e+06
3.84683e+06,3.84683e+06
3.85867e+06,3.85867e+06
3.87051e+06,3.87051e+06
3.88236e+06,3.88236e+06
3.8942e+06,3.8942e+06
3.90604e+06,3.90604e+06
3.91789e+06,3.91789e+06
3.92973e+06,3.92973e+06
3.94158e+06,3.94158e+06
3.95342e+06,3.95342e+06
3.96526e+06,3.96526e+06
3.97711e+06,3.97711e+06
3.98895e+06,3.98895e+06
4.0008e+06,4.0008e+06
4.01264e+06,4.01264e+06
4.02448e+06,4.02448e+06
4.03633e+06,4.03633e+06
4.04817e+06,4.04817e+06
4.06002e+06,4.06002e+06
4.07186e+06,4.07186e+06
4.0837e+06,4.0837e+06
4.09555e+06,4.09555e+06
4.10739e+06,4.10739e+06
4.11924e+06,4.11924e+06
4.13108e+06,4.13108e+06
4.14292e+06,4.14292e+06
4.15477e+06,4.15477e+06
4.16661e+06,4.16661e+06
4.17845e+06,4.17845e+06
4.1903e+06,4.1903e+06
4.20214e+06,4.20214e+06
4.21399e+06,4.21399e+06
4.22583e+06,4.22583e+06
4.23702e+06,4.23702e+06
4.2482e+06,4.2482e+06
4.25939e+06,4.25939e+06
4.27057e+06,4.27057e+06
4.28176e+06,4.28176e+06
4.29295e+06,4.29295e+06
4.30413e+06,4.30413e+06
4.31532e+06,4.31532e+06
4.3265e+06,4.3265e+06
4.33769e+06,4.33769e+06
4.34888e+06,4.34888e+06
4.36006e+06,4.36006e+06
4.37125e+06,4.37125e+06
4.38243e+06,4.38243e+06
4.39362e+06,4.39362e+06
4.40481e+06,4.40481e+06
4.41599e+06,4.41599e+06
4.42718e+06,4.42718e+06
4.43836e+06,4.43836e+06
4.44955e+06,4.44955e+06
4.46074e+06,4.46074e+06
4.47192e+06,4.47192e+06
4.48311e+06,4.48311e+06
4.49429e+06,4.49429e+06
4.50548e+06,4.50548e+06
4.51667e+06,4.51667e+06
4.52785e+06,4.52785e+06
4.53904e+06,4.53904e+06
4.55022e+06,4.55022e+06
4.56141e+06,4.56141e+06
4.5726e+06,4.5726e+06
4.58378e+06,4.58378e+06
4.59497e+06,4.59497e+06
4.60615e+06,4.60615e+06
4.61734e+06,4.61734e+06
4.62853e+06,4.62853e+06
4.63971e+06,4.63971e+06
4.6509e+06,4.6509e+06
4.66208e+06,4.66208e+06
4.67327e+06,4.67327e+06
4.68446e+06,4.68446e+06
4.69564e+06,4.69564e+06
4.70683e+06,4.70683e+06
4.71801e+06,4.71801e+06
4.7292e+06,4.7292e+06
4.74039e+06,4.74039e+06
4.75157e+06,4.75157e+06
4.76276e+06,4.76276e+06
4.77394e+06,4.77394e+06
4.78513e+06,4.78513e+06
4.79632e+06,4.79632e+06
4.8075e+06,4.8075e+06
4.81869e+06,4.81869e+06
4.8286e+06,4.8286e+06
4.8385e+06,4.8385e+06
4.84841e+06,4.84841e+06
4.85832e+06,4.85832e+06
4.86823e+06,4.86823e+06
4.87813e+06,4.87813e+06
4.88804e+06,4.88804e+06
4.89795e+06,4.89795e+06
4.90786e+06,4.90786e+06
4.91776e+06,4.91776e+06
4.92767e+06,4.92767e+06
4.93758e+06,4.93758e+06
4.94749e+06,4.94749e+06
4.95739e+06,4.95739e+06
4.9673e+06,4.9673e+06
4.97721e+06,4.97721e+06
4.98712e+06,4.98712e+06
4.99702e+06,4.99702e+06
5.00693e+06,5.00693e+06
5.01684e+06,5.01684e+06
5.02675e+06,5.02675e+06
5.03665e+06,5.03665e+06
5.04656e+06,5.04656e+06
5.05647e+06,5.05647e+06
5.06638e+06,5.06638e+06
5.07628e+06,5.07628e+06
5.08619e+06,5.08619e+06
5.0961e+06,5.0961e+06
5.10601e+06,5.10601e+06
5.11591e+06,5.11591e+06
5.12582e+06,5.12582e+06
5.13573e+06,5.13573e+06
5.14564e+06,5.14564e+06
5.15554e+06,5.15554e+06
5.16545e+06,5.16545e+06
5.17536e+06,5.17536e+06
5.18527e+06,5.18527e+06
5.19517e+06,5.19517e+06
5.20508e+06,5.20508e+06
5.21499e+06,5.21499e+06
5.2249e+06,5.2249e+06
5.2348e+06,5.2348e+06
5.24471e+06,5.24471e+06
5.25462e+06,5.25462e+06
5.26453e+06,5.26453e+06
5.27443e+06,5.27443e+06
5.28434e+06,5.28434e+06
5.29425e+06,5.29425e+06
5.30416e+06,5.30416e+06
5.31406e+06,5.31406e+06
5.32397e+06,5.32397e+06
5.33388e+06,5.33388e+06
5.34379e+06,5.34379e+06
5.3537e+06,5.3537e+06
5.3636e+06,5.3636e+06
5.37351e+06,5.37351e+06
5.3828e+06,5.3828e+06
5.39209e+06,5.39209e+06
5.40137e+06,5.40137e+06
5.41066e+06,5.41066e+06
5.41995e+06,5.41995e+06
5.42924e+06,5.42924e+06
5.43853e+06,5.43853e+06
5.44782e+06,5.44782e+06
5.4571e+06,5.4571e+06
5.46639e+06,5.46639e+06
5.47568e+06,5.47568e+06
5.48497e+06,5.48497e+06
5.49426e+06,5.49426e+06
5.50354e+06,5.50354e+06
5.51283e+06,5.51283e+06
5.52212e+06,5.52212e+06
5.53141e+06,5.53141e+06
5.5407e+06,5.5407e+06
5.54998e+06,5.54998e+06
5.55927e+06,5.55927e+06
5.56856e+06,5.56856e+06
5.57785e+06,5.57785e+06
5.58714e+06,5.58714e+06
5.59643e+06,5.59643e+06
5.60571e+06,5.60571e+06
5.615e+06,5.615e+06
5.62429e+06,5.62429e+06
5.63358e+06,5.63358e+06
5.64287e+06,5.64287e+06
5.65215e+06,5.65215e+06
5.66144e+06,5.66144e+06
5.67073e+06,5.67073e+06
5.68002e+06,5.68002e+06
5.68931e+06,5.68931e+06
5.6986e+06,5.6986e+06
5.70788e+06,5.70788e+06
5.71717e+06,5.71717e+06
5.72646e+06,5.72646e+06
5.73575e+06,5.73575e+06
5.74504e+06,5.74504e+06
5.75432e+06,5.75432e+06
5.76361e+06,5.76361e+06
5.7729e+06,5.7729e+06
5.78219e+06,5.78219e+06
5.79148e+06,5.79148e+06
5.80077e+06,5.80077e+06
5.81005e+06,5.81005e+06
5.81934e+06,5.81934e+06
5.82863e+06,5.82863e+06
5.83792e+06,5.83792e+06
5.84721e+06,5.84721e+06
5.85649e+06,5.85649e+06
5.86578e+06,5.86578e+06
5.87507e+06,5.87507e+06
5.88436e+06,5.88436e+06
5.89365e+06,5.89365e+06
5.90294e+06,5.90294e+06
5.91222e+06,5.91222e+06
5.92151e+06,5.92151e+06
5.9308e+06,5.9308e+06
5.94009e+06,5.94009e+06
5.94938e+06,5.94938e+06
5.95866e+06,5.95866e+06
5.96795e+06,5.96795e+06
5.97724e+06,5.97724e+06
5.98653e+06,5.98653e+06
5.99582e+06,5.99582e+06
6.00511e+06,6.00511e+06
6.01439e+06,6.01439e+06
6.02368e+06,6.02368e+06
6.03297e+06,6.03297e+06
6.04226e+06,6.04226e+06
6.05155e+06,6.05155e+06
6.06083e+06,6.06083e+06
6.07012e+06,6.07012e+06
6.07941e+06,6.07941e+06
6.0887e+06,6.0887e+06
6.09799e+06,6.09799e+06
6.10728e+06,6.10728e+06
6.11656e+06,6.11656e+06
6.12585e+06,6.12585e+06
6.13514e+06,6.13514e+06
6.14443e+06,6.14443e+06
6.15372e+06,6.15372e+06
6.16301e+06,6.16301e+06
6.17229e+06,6.17229e+06
6.18158e+06,6.18158e+06
6.19087e+06,6.19087e+06
6.20016e+06,6.20016e+06
6.20945e+06,6.20945e+06
6.21873e+06,6.21873e+06
6.22802e+06,6.22802e+06
6.23731e+06,6.23731e+06
6.2466e+06,6.2466e+06
6.25589e+06,6.25589e+06
6.26518e+06,6.26518e+06
6.27446e+06,6.27446e+06
6.28375e+06,6.28375e+06
6.29304e+06,6.29304e+06
6.30233e+06,6.30233e+06
6.31162e+06,6.31162e+06
6.3209e+06,6.3209e+06
6.33019e+06,6.33019e+06
6.33948e+06,6.33948e+06
6.34877e+06,6.34877e+06
6.35684e+06,6.35684e+06
6.36492e+06,6.36492e+06
6.37299e+06,6.37299e+06
6.38107e+06,6.38107e+06
